step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
213,PAYMENT,788.12,C1521152094,14351.0,13562.88,M931624578,0.0,0.0,0,0
281,CASH_OUT,39280.78,C1071246826,0.0,0.0,C1431120032,471390.51,510671.28,0,0
185,CASH_IN,35447.14,C669868521,5363421.89,5398869.03,C1058921154,3614974.93,3579527.79,0,0
596,CASH_IN,90778.08,C868917180,1872031.94,1962810.03,C1011431838,1270238.07,1179459.99,0,0
298,PAYMENT,8434.55,C2024381279,0.0,0.0,M921032024,0.0,0.0,0,0
16,CASH_OUT,188154.53,C370680618,100771.0,0.0,C1978488655,29139.0,166313.69,0,0
256,CASH_IN,107727.11,C845935121,458333.95,566061.06,C171321939,4998120.1,4890393.0,0,0
160,CASH_IN,324002.18,C2043000813,2203864.42,2527866.59,C309159111,1177001.2,852999.03,0,0
372,CASH_OUT,142069.2,C961246782,25357.0,0.0,C18194267,0.0,142069.2,0,0
290,CASH_IN,394661.39,C1997297909,1753947.35,2148608.74,C1487357496,520869.43,126208.04,0,0
227,CASH_OUT,294881.36,C1229116143,0.0,0.0,C1613156271,920157.11,1215038.46,0,0
133,PAYMENT,27729.99,C2115217584,0.0,0.0,M102859691,0.0,0.0,0,0
42,PAYMENT,708.08,C1036535872,594.88,0.0,M1900337204,0.0,0.0,0,0
550,CASH_OUT,24948.06,C128524721,99408.0,74459.94,C687620276,0.0,24948.06,0,0
19,CASH_IN,201529.92,C563094924,188409.0,389938.92,C1617307006,0.0,0.0,0,0
160,CASH_IN,144189.39,C1497282577,4435390.44,4579579.83,C1502204190,2578935.41,2434746.02,0,0
397,PAYMENT,419.2,C869527609,49695.0,49275.8,M1738774745,0.0,0.0,0,0
396,PAYMENT,22666.66,C564906394,383.0,0.0,M1815375971,0.0,0.0,0,0
231,PAYMENT,2982.52,C1499480198,583679.22,580696.71,M74573537,0.0,0.0,0,0
323,PAYMENT,13345.52,C2062212470,10287.0,0.0,M1934049394,0.0,0.0,0,0
251,CASH_OUT,17957.45,C2085459024,0.0,0.0,C1430677913,818751.99,836709.44,0,0
232,PAYMENT,17473.26,C430550017,148428.59,130955.33,M1910147329,0.0,0.0,0,0
9,CASH_OUT,10837.73,C947251618,0.0,0.0,C1433052501,511026.0,0.0,0,0
302,CASH_OUT,190110.74,C1909273588,5257.67,0.0,C1814314660,628787.14,818897.88,0,0
428,CASH_IN,36999.65,C68440984,1723024.86,1760024.51,C2120758378,1454105.1,1417105.45,0,0
372,CASH_OUT,60579.48,C1131758734,12551.0,0.0,C387727185,56276.84,116856.32,0,0
542,PAYMENT,4808.54,C1856909080,0.0,0.0,M1275676146,0.0,0.0,0,0
185,CASH_IN,391355.92,C1125921647,49573.0,440928.92,C687967952,0.0,0.0,0,0
159,CASH_IN,229458.35,C1685660407,9742311.65,9971770.0,C613420241,502883.08,273424.73,0,0
252,PAYMENT,51928.36,C70239210,0.0,0.0,M1980900050,0.0,0.0,0,0
236,PAYMENT,5963.25,C199688641,54812.0,48848.75,M1774680664,0.0,0.0,0,0
303,PAYMENT,20248.14,C901108627,0.0,0.0,M1272205880,0.0,0.0,0,0
324,CASH_IN,293853.99,C93812181,781.0,294634.99,C246289620,1551723.71,1257869.73,0,0
157,PAYMENT,4803.31,C464878237,0.0,0.0,M1704548355,0.0,0.0,0,0
285,CASH_OUT,25714.2,C1386520312,55561.0,29846.8,C381457986,0.0,25714.2,0,0
204,CASH_OUT,57428.14,C2138850783,0.0,0.0,C581022028,525213.59,582641.73,0,0
275,CASH_IN,147039.68,C1972394182,11441542.51,11588582.19,C247459524,242870.62,95830.93,0,0
345,CASH_OUT,455487.86,C2140511267,38408.0,0.0,C266095903,660581.68,936428.57,0,0
163,CASH_OUT,137279.29,C251389644,0.0,0.0,C938626917,1622086.05,1759365.33,0,0
349,PAYMENT,23236.39,C1736962019,21212.34,0.0,M1565015182,0.0,0.0,0,0
370,CASH_OUT,338337.78,C947165859,20261.0,0.0,C940223181,192750.06,531087.84,0,0
187,CASH_OUT,147967.91,C767083692,401336.0,253368.09,C1700557074,569778.26,717746.17,0,0
41,CASH_IN,348515.28,C1648817085,9424932.65,9773447.92,C769492329,439284.31,90769.03,0,0
210,CASH_OUT,44670.72,C788811678,0.0,0.0,C2009456235,1027919.48,1072590.2,0,0
330,CASH_OUT,149916.54,C1590925196,0.0,0.0,C1754327547,2607575.73,2757492.27,0,0
408,PAYMENT,2094.34,C2019329413,132056.0,129961.66,M933447099,0.0,0.0,0,0
310,PAYMENT,21103.99,C615745462,18330.0,0.0,M1610513825,0.0,0.0,0,0
230,CASH_IN,16124.38,C1234163736,20382.0,36506.38,C1835218586,39465.82,23341.45,0,0
226,CASH_IN,277208.84,C1410955246,1451050.45,1728259.29,C1974468605,410864.75,133655.92,0,0
132,TRANSFER,723997.65,C1208578603,0.0,0.0,C111210112,8505717.08,8815373.11,0,0
189,CASH_OUT,439653.85,C128455126,0.0,0.0,C319298698,891536.06,1331189.91,0,0
324,CASH_OUT,1658.52,C693754389,0.0,0.0,C1138675547,4992068.15,4993726.67,0,0
256,CASH_OUT,127456.23,C2092738864,0.0,0.0,C440670141,439841.1,567297.33,0,0
312,PAYMENT,2480.03,C16050021,336198.0,333717.97,M435564052,0.0,0.0,0,0
162,TRANSFER,237016.11,C1476409220,149.0,0.0,C423468445,2478840.5,2715856.61,0,0
370,CASH_OUT,156937.64,C1568101761,0.0,0.0,C1408462830,1272268.96,1429206.6,0,0
140,PAYMENT,26987.97,C966466356,32721.69,5733.72,M68469814,0.0,0.0,0,0
351,CASH_OUT,143860.53,C1153214429,0.0,0.0,C1028849600,1577684.82,1721545.35,0,0
35,PAYMENT,8167.34,C2099502550,8543.05,375.71,M1580015235,0.0,0.0,0,0
403,PAYMENT,3290.07,C1108841512,110821.45,107531.38,M477128519,0.0,0.0,0,0
313,TRANSFER,45216.05,C1538416220,19906.0,0.0,C141460994,0.0,45216.05,0,0
253,PAYMENT,19745.36,C282025884,2084.0,0.0,M113967180,0.0,0.0,0,0
232,CASH_OUT,10554.56,C564451756,52042.0,41487.44,C195608659,124013.09,134567.65,0,0
259,CASH_IN,80764.87,C1383406342,2133633.29,2214398.16,C404157844,616249.44,535484.57,0,0
328,PAYMENT,35394.7,C745548148,615742.0,580347.3,M1567618239,0.0,0.0,0,0
455,TRANSFER,338083.76,C2093423573,338083.76,0.0,C1147445635,0.0,0.0,1,0
399,CASH_OUT,133579.16,C1643798947,14124.6,0.0,C73374548,322771.23,456350.39,0,0
201,PAYMENT,7398.71,C943861327,806.0,0.0,M172235242,0.0,0.0,0,0
177,PAYMENT,16214.0,C157670862,0.0,0.0,M2101875703,0.0,0.0,0,0
250,TRANSFER,307002.24,C1697456034,0.0,0.0,C819771904,309722.65,616724.89,0,0
33,CASH_IN,216127.31,C1125706606,83487.0,299614.31,C992349985,313.0,0.0,0,0
298,PAYMENT,11770.76,C1865319353,10059.0,0.0,M1137827602,0.0,0.0,0,0
587,TRANSFER,534910.15,C2137010041,0.0,0.0,C232678930,1956930.68,2491840.84,0,0
305,PAYMENT,72544.49,C653890973,5176.0,0.0,M1913474267,0.0,0.0,0,0
252,CASH_OUT,309570.1,C521262076,11157.0,0.0,C560387725,2684319.12,2993889.22,0,0
379,CASH_OUT,134928.6,C2131021626,48398.55,0.0,C548645720,1961528.09,2096456.69,0,0
35,PAYMENT,18162.88,C727065854,12079.0,0.0,M895154845,0.0,0.0,0,0
304,CASH_IN,194189.95,C1250581497,25517037.76,25711227.71,C89951887,425142.15,230952.2,0,0
304,CASH_OUT,365704.26,C437310094,0.0,0.0,C1630757818,1023042.94,1388747.2,0,0
140,CASH_OUT,172850.31,C305248139,0.0,0.0,C1674077443,929396.12,1102246.43,0,0
201,PAYMENT,13401.79,C362127057,0.0,0.0,M1594161447,0.0,0.0,0,0
397,CASH_IN,229498.05,C330964772,0.0,229498.05,C886165895,2052017.45,1822519.4,0,0
406,CASH_OUT,10002.36,C1501427306,0.0,0.0,C315017969,3655113.84,3665116.2,0,0
229,PAYMENT,43554.92,C2067137631,238.0,0.0,M1363951401,0.0,0.0,0,0
304,CASH_IN,56245.88,C1716848747,57169.0,113414.88,C1682911047,44787.8,0.0,0,0
373,CASH_OUT,325842.29,C2097880850,0.0,0.0,C610972378,983660.91,1309503.2,0,0
140,TRANSFER,262172.67,C1944063100,0.0,0.0,C1924779169,638926.78,1412813.38,0,0
303,CASH_OUT,421622.2,C1000263065,21382.0,0.0,C434500409,526946.32,948568.52,0,0
132,CASH_OUT,195991.64,C231015050,26445.0,0.0,C1627548876,347142.35,654283.12,0,0
210,CASH_OUT,4378.32,C582775278,10640.0,6261.68,C2050258622,154457.54,158835.86,0,0
202,CASH_OUT,515166.47,C1115047221,0.0,0.0,C2054724135,1355181.2,1870347.67,0,0
346,PAYMENT,17747.34,C1838580063,69881.0,52133.66,M1720030848,0.0,0.0,0,0
330,PAYMENT,15103.75,C2049438371,0.0,0.0,M1690130564,0.0,0.0,0,0
182,TRANSFER,937122.77,C361073823,919.0,0.0,C1776916945,82308.29,1019431.06,0,0
281,CASH_OUT,167065.68,C1314666864,0.0,0.0,C1329313481,1054165.44,1221231.13,0,0
132,PAYMENT,7324.24,C391185397,100385.0,93060.76,M548767254,0.0,0.0,0,0
231,PAYMENT,8782.8,C1332262598,120236.28,111453.48,M982447834,0.0,0.0,0,0
135,CASH_OUT,178194.29,C1602508776,0.0,0.0,C467980258,471395.41,649589.7,0,0
400,PAYMENT,9932.67,C1567124635,20994.0,11061.33,M989184353,0.0,0.0,0,0
162,CASH_OUT,168169.27,C781430144,51802.0,0.0,C1698180664,255151.15,423320.42,0,0
212,CASH_OUT,28111.08,C162258268,0.0,0.0,C1753126130,192787.91,220898.99,0,0
44,CASH_OUT,45551.74,C1956005541,93591.27,48039.53,C711553116,250798.06,296349.8,0,0
161,CASH_IN,201407.29,C860267624,187742.0,389149.29,C1421711260,30497.74,0.0,0,0
203,CASH_IN,30678.0,C1398133412,5678757.89,5709435.89,C1508828717,343246.96,312568.97,0,0
13,CASH_IN,457151.25,C738231504,39229.53,496380.78,C1517225238,180167.88,0.0,0,0
329,PAYMENT,8928.57,C491147269,0.0,0.0,M960852889,0.0,0.0,0,0
397,CASH_OUT,12814.36,C1126152425,251446.92,238632.57,C379135885,3998096.03,4010910.38,0,0
187,DEBIT,5022.57,C1955602150,6177.0,1154.43,C673059012,56619.33,64404.17,0,0
211,PAYMENT,1410.31,C920629823,0.0,0.0,M26130457,0.0,0.0,0,0
299,CASH_OUT,84399.3,C114914125,0.0,0.0,C1985050617,126448.05,210847.35,0,0
281,CASH_OUT,129521.31,C451965663,104358.3,0.0,C1307916190,299217.97,428739.27,0,0
306,CASH_OUT,199075.81,C76719865,3203.0,0.0,C241535957,452188.65,651264.46,0,0
232,PAYMENT,16375.8,C1586761097,0.0,0.0,M1003279424,0.0,0.0,0,0
495,CASH_IN,346658.67,C1178926033,202737.68,549396.36,C1388435292,738733.1,392074.42,0,0
334,PAYMENT,2755.58,C1320653313,19906.0,17150.42,M1000489464,0.0,0.0,0,0
399,CASH_IN,19614.09,C548225906,25151149.48,25170763.57,C837278735,389050.81,369436.71,0,0
11,CASH_IN,70430.35,C208067631,1933506.93,2003937.29,C947982595,129317.46,495454.93,0,0
186,CASH_IN,143550.63,C1248768494,257505.55,401056.18,C796643654,311435.63,167885.0,0,0
469,PAYMENT,42461.44,C2053919672,0.0,0.0,M1839205814,0.0,0.0,0,0
299,PAYMENT,5802.66,C2014500826,50241.0,44438.34,M1084575517,0.0,0.0,0,0
396,TRANSFER,1605821.84,C688379951,10376.0,0.0,C1202756566,105795.95,1711617.79,0,0
187,TRANSFER,610705.16,C2118007301,0.0,0.0,C177066257,735601.35,1346306.51,0,0
45,TRANSFER,2108470.85,C1299968673,0.0,0.0,C491626410,28019504.91,30127975.77,0,0
138,PAYMENT,15200.59,C2082673959,124522.57,109321.99,M195770723,0.0,0.0,0,0
405,PAYMENT,2688.9,C606104160,117824.36,115135.46,M919290028,0.0,0.0,0,0
260,PAYMENT,3621.3,C1472704385,11425.0,7803.7,M1023614162,0.0,0.0,0,0
396,PAYMENT,3683.88,C294122691,0.0,0.0,M1161466926,0.0,0.0,0,0
257,PAYMENT,3705.85,C1142656006,19802.0,16096.15,M1012055906,0.0,0.0,0,0
275,CASH_OUT,167851.2,C1379227192,0.0,0.0,C668950391,1589266.13,1757117.33,0,0
250,PAYMENT,10185.37,C1179168294,134656.28,124470.92,M1008460100,0.0,0.0,0,0
284,CASH_IN,324419.75,C2005785940,11213098.09,11537517.84,C69968364,1343571.12,1019151.37,0,0
163,CASH_OUT,190708.08,C1654999767,159006.0,0.0,C790765083,251389.51,442097.58,0,0
19,PAYMENT,8161.57,C145439902,0.0,0.0,M1882488740,0.0,0.0,0,0
526,CASH_IN,76591.01,C1189576091,15496.0,92087.01,C2030395699,1290020.89,1213429.87,0,0
180,CASH_OUT,272403.1,C1286192843,30370.0,0.0,C274354409,2921301.38,3193704.48,0,0
332,CASH_IN,52229.17,C1934828530,3708.0,55937.17,C1625548846,7337606.21,7285377.04,0,0
311,CASH_OUT,278723.07,C556215685,0.0,0.0,C1065633193,310468.28,589191.36,0,0
261,PAYMENT,21336.43,C1199683701,13953.44,0.0,M843911506,0.0,0.0,0,0
136,CASH_OUT,92455.09,C846947945,869.0,0.0,C1011927684,0.0,92455.09,0,0
189,CASH_OUT,383836.58,C660618221,707372.0,323535.42,C1797102502,948499.99,1332336.57,0,0
276,CASH_OUT,189302.95,C1460233812,0.0,0.0,C241580491,211224.19,400527.14,0,0
132,PAYMENT,7257.6,C475168886,0.0,0.0,M1683520477,0.0,0.0,0,0
309,CASH_OUT,78419.31,C2071098635,0.0,0.0,C2139170835,1103463.76,1181883.07,0,0
43,CASH_IN,147443.0,C69787234,6056.0,153499.0,C1865518852,41393.57,0.0,0,0
306,CASH_OUT,202001.73,C473237812,0.0,0.0,C1011464874,2163595.23,2365596.97,0,0
300,CASH_OUT,45549.92,C717122450,13727.0,0.0,C1300744783,0.0,45549.92,0,0
237,CASH_OUT,77672.01,C852764083,40314.18,0.0,C574677557,128349.06,206021.06,0,0
18,CASH_OUT,366151.73,C694049816,0.0,0.0,C2080112237,766762.97,938057.27,0,0
329,CASH_OUT,40140.67,C436360684,0.0,0.0,C833808924,715142.79,755283.46,0,0
177,PAYMENT,6039.05,C1886369544,107618.0,101578.95,M1309717174,0.0,0.0,0,0
396,TRANSFER,1180305.14,C1129319891,0.0,0.0,C658977975,4113399.85,5293704.98,0,0
355,CASH_OUT,346059.92,C1135705342,20712.0,0.0,C1263091551,9911006.49,10257066.41,0,0
228,CASH_OUT,145057.78,C1026280114,0.0,0.0,C1164664372,1695420.35,1840478.13,0,0
180,CASH_OUT,121632.19,C393677882,0.0,0.0,C901142143,1294676.3,1416308.49,0,0
186,CASH_OUT,130000.14,C148507485,434090.0,304089.86,C1421263836,97739.11,227739.25,0,0
250,CASH_OUT,99557.1,C306972891,0.0,0.0,C1075747169,506655.3,606212.4,0,0
153,PAYMENT,5514.97,C1878899790,11011.16,5496.19,M344876385,0.0,0.0,0,0
235,PAYMENT,16675.66,C917054430,411347.0,394671.34,M2011967985,0.0,0.0,0,0
95,PAYMENT,10398.09,C219431679,34959.0,24560.91,M1428554712,0.0,0.0,0,0
378,CASH_OUT,9986.13,C986500560,0.0,0.0,C802740230,19994.34,29980.47,0,0
373,CASH_OUT,42492.6,C1792687838,0.0,0.0,C1338973810,929004.97,971497.57,0,0
9,PAYMENT,10806.77,C899208098,0.0,0.0,M1467354019,0.0,0.0,0,0
206,PAYMENT,15538.33,C592508580,0.0,0.0,M809859530,0.0,0.0,0,0
159,CASH_OUT,96306.62,C435565356,183257.0,86950.38,C1573081202,790448.37,886754.98,0,0
16,CASH_OUT,272695.41,C985977948,179587.0,0.0,C665660413,187478.12,460173.53,0,0
349,CASH_OUT,453564.74,C1801826653,0.0,0.0,C14763035,10310196.93,10763761.67,0,0
326,PAYMENT,18126.84,C2105366279,44261.0,26134.16,M401917290,0.0,0.0,0,0
44,CASH_OUT,43993.47,C1295837122,0.0,0.0,C912288609,977136.19,1021129.67,0,0
132,TRANSFER,2276181.05,C2106771021,20321.0,0.0,C1805748495,0.0,2585767.91,0,0
570,CASH_OUT,185815.98,C935779413,1626.0,0.0,C1868084224,2382474.5,2568290.48,0,0
253,CASH_IN,257358.13,C691732369,13691650.49,13949008.62,C1852596747,5642080.6,5384722.47,0,0
44,CASH_IN,30523.32,C1184542013,4253426.19,4283949.51,C513339905,1786689.87,1756166.55,0,0
332,CASH_OUT,182528.63,C554220935,0.0,0.0,C487681484,427496.52,610025.15,0,0
45,CASH_OUT,63058.5,C1077012870,5552.0,0.0,C30440086,0.0,63058.5,0,0
372,CASH_OUT,336956.76,C1303234863,0.0,0.0,C2113641090,824935.07,1161891.83,0,0
249,CASH_OUT,147188.63,C1626019438,4918.0,0.0,C1906837048,2287089.83,2434278.46,0,0
379,CASH_IN,45309.98,C529680208,100019.0,145328.98,C425412183,0.0,0.0,0,0
282,CASH_IN,106593.68,C1274530484,12697498.26,12804091.94,C669207347,327783.5,221189.82,0,0
211,CASH_OUT,129615.44,C115596684,1027.0,0.0,C144293672,725764.38,855379.81,0,0
373,CASH_IN,105883.2,C1877102058,391.0,106274.2,C1019722569,1920300.32,1814417.11,0,0
694,PAYMENT,13580.29,C1064047815,0.0,0.0,M1560488505,0.0,0.0,0,0
384,PAYMENT,2293.09,C544429652,26703.0,24409.91,M39051006,0.0,0.0,0,0
403,CASH_OUT,96303.14,C1034701822,3142.43,0.0,C1579944451,34985940.94,35082244.08,0,0
428,CASH_OUT,105254.77,C396216674,20635.0,0.0,C368326647,25092.29,130347.06,0,0
213,PAYMENT,1882.28,C151573123,78419.0,76536.72,M862145727,0.0,0.0,0,0
8,CASH_OUT,48919.6,C611905557,0.0,0.0,C1949945675,51838.0,69925.26,0,0
208,CASH_IN,47389.48,C1371878171,3085705.35,3133094.83,C360965513,482971.79,435582.31,0,0
381,CASH_OUT,182036.01,C394984624,658.0,0.0,C423661276,0.0,182036.01,0,0
216,CASH_IN,103911.0,C1680330798,4902826.08,5006737.08,C1403422480,214967.64,111056.64,0,0
253,CASH_IN,66524.45,C1605669899,1614284.93,1680809.38,C113782094,97110.13,30585.67,0,0
400,CASH_OUT,472809.49,C1647513549,0.0,0.0,C1319926362,579878.39,1052687.89,0,0
161,CASH_IN,202805.47,C848815446,1249729.73,1452535.2,C1986374826,320696.78,117891.31,0,0
36,CASH_IN,58529.35,C1190592516,5018068.04,5076597.38,C1679897741,108076.8,49547.45,0,0
451,CASH_IN,26047.52,C125039830,55914.0,81961.52,C1253718254,192958.63,166911.11,0,0
17,CASH_OUT,43751.91,C890108372,29663.0,0.0,C1542598611,3518174.11,3561926.02,0,0
234,CASH_OUT,136592.18,C2045415983,189713.0,53120.82,C974280888,1267074.92,1403667.1,0,0
325,TRANSFER,3457820.31,C983512042,0.0,0.0,C1984874008,14393812.35,18136296.77,0,0
44,TRANSFER,914707.53,C1610823527,0.0,0.0,C208507246,3662622.39,4577329.91,0,0
334,TRANSFER,670891.05,C846332265,0.0,0.0,C1871095233,2136878.69,2807769.73,0,0
357,PAYMENT,15522.3,C450905032,31115.0,15592.7,M2130613701,0.0,0.0,0,0
140,CASH_OUT,133072.8,C1427474047,67589.0,0.0,C167465004,0.0,133072.8,0,0
215,PAYMENT,4077.67,C1152067524,396193.0,392115.33,M1679692378,0.0,0.0,0,0
136,PAYMENT,38379.69,C650101016,0.0,0.0,M1413217310,0.0,0.0,0,0
349,TRANSFER,206803.96,C1709640120,0.0,0.0,C1358333344,802272.87,1009076.83,0,0
330,TRANSFER,504139.92,C1416238626,16387.0,0.0,C586847716,5469894.42,5974034.35,0,0
203,CASH_OUT,215306.92,C1856387376,11374.0,0.0,C2085818149,1058285.28,1273592.2,0,0
188,CASH_IN,112259.63,C621146529,75417.0,187676.63,C1231120814,298781.36,186521.73,0,0
130,PAYMENT,3967.1,C622028970,41716.0,37748.9,M168762662,0.0,0.0,0,0
324,CASH_OUT,160844.69,C2111960674,0.0,0.0,C520006576,213334.82,374179.5,0,0
182,TRANSFER,168154.62,C964093683,0.0,0.0,C2099240617,3148039.38,3316194.0,0,0
183,PAYMENT,12095.47,C726009049,61579.61,49484.14,M1615403113,0.0,0.0,0,0
138,PAYMENT,3645.86,C1981706633,49882.18,46236.33,M97596223,0.0,0.0,0,0
383,PAYMENT,2932.75,C508210363,20978.0,18045.25,M388369740,0.0,0.0,0,0
19,CASH_OUT,113421.59,C586163439,0.0,0.0,C378218735,1733803.66,1847225.25,0,0
250,PAYMENT,31145.57,C1915273823,134764.37,103618.8,M455802809,0.0,0.0,0,0
44,CASH_OUT,499918.22,C54386384,0.0,0.0,C971799232,1096799.45,1596717.66,0,0
236,CASH_IN,75339.81,C1191663779,2582428.2,2657768.01,C1402620702,92406.1,17066.29,0,0
189,TRANSFER,373551.35,C1644597931,110463.75,0.0,C1471102095,1220770.79,1594322.14,0,0
324,CASH_IN,58715.44,C629724778,11361.0,70076.44,C1026491581,8386359.26,8327643.82,0,0
402,CASH_IN,137831.37,C195839002,2825188.2,2963019.57,C973930421,444366.83,306535.46,0,0
17,CASH_OUT,133405.48,C540833477,15096.0,0.0,C1081619167,0.0,133405.48,0,0
204,PAYMENT,4224.15,C1489612272,0.0,0.0,M1734362329,0.0,0.0,0,0
17,CASH_IN,10436.34,C1054839672,32010.01,42446.35,C536129683,13257.0,2820.66,0,0
43,CASH_OUT,50340.7,C464354181,0.0,0.0,C1129433354,634168.02,684508.72,0,0
163,CASH_IN,90538.23,C1393535396,201757.0,292295.23,C505632236,750734.92,660196.69,0,0
332,CASH_IN,132703.76,C1640621813,106956.0,239659.76,C1900649383,172745.08,40041.31,0,0
552,PAYMENT,16993.86,C1358979097,0.0,0.0,M284686317,0.0,0.0,0,0
41,CASH_IN,230780.52,C2104107945,25410.0,256190.52,C1075166802,0.0,0.0,0,0
402,PAYMENT,12981.19,C1319169555,51418.0,38436.81,M1710753722,0.0,0.0,0,0
225,CASH_OUT,148291.52,C1610473902,5438.57,0.0,C1694739242,1795184.38,1943475.9,0,0
403,CASH_OUT,21055.46,C369591635,0.0,0.0,C197021839,1040076.74,1061132.19,0,0
400,CASH_OUT,199750.32,C1535006281,5487.0,0.0,C166522304,0.0,199750.32,0,0
93,CASH_IN,280165.45,C1482592689,2750050.7,3030216.15,C578207657,14737863.02,14457697.57,0,0
44,CASH_OUT,130726.4,C919468075,0.0,0.0,C507014295,398419.87,529146.27,0,0
12,CASH_OUT,209910.97,C1115528318,0.0,0.0,C995072681,672790.42,859205.76,0,0
233,PAYMENT,72933.34,C828869924,0.0,0.0,M746524867,0.0,0.0,0,0
301,CASH_OUT,54112.27,C743848043,0.0,0.0,C324184938,685869.03,739981.3,0,0
278,PAYMENT,5751.31,C406177806,38485.0,32733.69,M2008735749,0.0,0.0,0,0
404,TRANSFER,826803.21,C157374558,104301.0,0.0,C1149435896,6302391.81,7129195.02,0,0
369,PAYMENT,9963.92,C822678804,87095.69,77131.77,M2129905892,0.0,0.0,0,0
299,PAYMENT,8637.86,C1988954819,14508.0,5870.14,M1161153080,0.0,0.0,0,0
96,PAYMENT,4871.0,C1061376800,138.0,0.0,M528076178,0.0,0.0,0,0
373,CASH_IN,371567.98,C302107329,10458783.6,10830351.58,C722250658,1696587.87,1325019.89,0,0
307,PAYMENT,12507.8,C385286345,0.0,0.0,M1750753515,0.0,0.0,0,0
587,PAYMENT,1003.09,C1374866554,0.0,0.0,M969607915,0.0,0.0,0,0
357,CASH_OUT,63702.69,C1719671900,11479.0,0.0,C2142478124,0.0,63702.69,0,0
256,CASH_OUT,388335.4,C345271609,0.0,0.0,C1355937480,3418650.51,3806985.91,0,0
347,PAYMENT,17106.87,C442958848,0.0,0.0,M2075951298,0.0,0.0,0,0
185,CASH_IN,56087.3,C1052940294,1874.0,57961.3,C94249910,197921.39,141834.09,0,0
157,CASH_OUT,1974.12,C1323747349,20141.0,18166.88,C1052614032,343103.54,345077.66,0,0
235,CASH_OUT,89716.07,C1023188531,22158.0,0.0,C1020615836,2657026.3,2746742.37,0,0
277,CASH_OUT,468074.96,C660804326,0.0,0.0,C1270499710,1341400.81,1809475.77,0,0
36,CASH_OUT,28649.81,C421806487,0.0,0.0,C761467711,844014.6,872664.42,0,0
376,TRANSFER,183466.7,C60375114,21162.0,0.0,C97226635,0.0,183466.7,0,0
397,CASH_OUT,153756.96,C1468527791,146.0,0.0,C544507282,9254.99,163011.95,0,0
14,CASH_OUT,54146.05,C1894396431,10983.0,0.0,C747446275,0.0,54146.05,0,0
14,CASH_OUT,23621.15,C830441640,0.0,0.0,C2008807592,137054.9,160676.06,0,0
13,CASH_OUT,486287.25,C1644337797,10733.0,0.0,C648777643,763735.7,1250022.95,0,0
408,CASH_OUT,128471.13,C956288455,0.0,0.0,C1641793461,934870.6,1063341.73,0,0
228,CASH_OUT,66045.64,C1099242343,124667.0,58621.36,C1167277464,218280.99,284326.62,0,0
158,PAYMENT,2328.29,C2042605441,195171.12,192842.83,M796780347,0.0,0.0,0,0
250,PAYMENT,20124.67,C1050497075,31400.0,11275.33,M666976059,0.0,0.0,0,0
304,CASH_OUT,25055.6,C222686679,2197.0,0.0,C692363087,2651085.4,2676141.0,0,0
404,CASH_OUT,202490.98,C1362996804,309790.0,107299.02,C1253793506,531870.29,734361.26,0,0
330,CASH_IN,192576.94,C126873318,4509143.52,4701720.46,C2016074498,220700.06,28123.12,0,0
228,CASH_OUT,156795.89,C1318838818,106.0,0.0,C951409244,0.0,156795.89,0,0
229,PAYMENT,2065.15,C1970237191,0.0,0.0,M1579341399,0.0,0.0,0,0
595,PAYMENT,6251.2,C2101698280,0.0,0.0,M272160849,0.0,0.0,0,0
163,PAYMENT,5864.37,C979529527,21051.0,15186.63,M1907300289,0.0,0.0,0,0
401,PAYMENT,13221.99,C1979834247,0.0,0.0,M1708127769,0.0,0.0,0,0
377,CASH_OUT,194548.64,C866563911,7735.0,0.0,C1372361506,765721.88,960270.51,0,0
324,CASH_OUT,275418.41,C282145416,0.0,0.0,C1749909194,1496141.94,1771560.35,0,0
9,PAYMENT,20836.33,C2018293342,40111.79,19275.46,M509853814,0.0,0.0,0,0
679,CASH_IN,105961.41,C1969245876,102058.0,208019.41,C1531751794,104334.93,0.0,0,0
398,PAYMENT,2584.04,C834577054,203054.0,200469.96,M889579300,0.0,0.0,0,0
380,PAYMENT,9998.33,C519706898,0.0,0.0,M1166347861,0.0,0.0,0,0
659,CASH_OUT,245554.93,C1394195599,410.0,0.0,C782652273,6018588.19,6264143.12,0,0
16,CASH_IN,36558.87,C1707893355,1093.0,37651.87,C1307826230,3048453.81,3116007.27,0,0
327,CASH_IN,161295.28,C1686735109,41742.0,203037.28,C1019742712,7731676.1,7570380.81,0,0
18,PAYMENT,1992.67,C1406523090,0.0,0.0,M92052698,0.0,0.0,0,0
162,PAYMENT,5644.72,C1854636484,0.0,0.0,M671977182,0.0,0.0,0,0
42,PAYMENT,7115.93,C1062696301,0.0,0.0,M1252365972,0.0,0.0,0,0
255,CASH_IN,27573.27,C314485501,2216062.26,2243635.53,C81741940,100754.24,73180.97,0,0
350,CASH_IN,245673.79,C674197359,3285880.69,3531554.49,C493335193,5213556.23,4967882.44,0,0
297,CASH_IN,122862.55,C42277690,12563327.61,12686190.16,C16740004,13219483.47,13096620.92,0,0
279,CASH_OUT,267583.54,C1521976729,40681.0,0.0,C743319255,0.0,267583.54,0,0
299,CASH_OUT,65409.12,C1806533894,0.0,0.0,C651872111,283707.61,349116.74,0,0
