step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
10,CASH_OUT,266722.74,C1149069764,0.0,0.0,C1398849481,762973.79,1029696.53,0,0
204,CASH_IN,183963.65,C610633161,16362.0,200325.65,C31096982,0.0,0.0,0,0
476,CASH_OUT,120155.32,C1386694546,0.0,0.0,C715198986,3008855.37,3129010.69,0,0
283,DEBIT,13993.71,C1322331428,8142.0,0.0,C924361734,2071860.93,2085854.64,0,0
326,CASH_IN,13934.97,C46891140,2252999.0,2266933.98,C1972090154,474708.2,460773.23,0,0
39,PAYMENT,3091.36,C1818857667,0.0,0.0,M704840964,0.0,0.0,0,0
370,PAYMENT,31075.49,C1296778377,0.0,0.0,M1279731991,0.0,0.0,0,0
382,PAYMENT,33107.97,C616165760,0.0,0.0,M305508267,0.0,0.0,0,0
184,CASH_IN,35210.85,C1090870973,13718215.5,13753426.35,C1023099238,58187.15,22976.3,0,0
349,CASH_OUT,68022.72,C1756891528,0.0,0.0,C1895411252,2512280.17,2580302.88,0,0
329,PAYMENT,1297.48,C2146155185,11043.0,9745.52,M870374667,0.0,0.0,0,0
18,CASH_OUT,366151.73,C694049816,0.0,0.0,C2080112237,766762.97,938057.27,0,0
157,PAYMENT,3081.14,C1917874464,0.0,0.0,M606966102,0.0,0.0,0,0
158,CASH_OUT,191276.5,C224289202,10186.0,0.0,C1849710040,0.0,191276.5,0,0
259,CASH_IN,120766.77,C1965858810,8789095.05,8909861.82,C1707392550,133600.62,12833.85,0,0
404,CASH_IN,61983.41,C1284907438,20739.0,82722.41,C1731749523,11504911.18,11442927.77,0,0
226,PAYMENT,12828.35,C891880352,0.0,0.0,M2027741635,0.0,0.0,0,0
610,CASH_OUT,384173.21,C1096625513,20370.0,0.0,C1030515151,0.0,384173.21,0,0
160,CASH_OUT,85428.51,C60894017,0.0,0.0,C1034902119,3117897.74,3203326.25,0,0
4,PAYMENT,1082.07,C30573521,26958.0,25875.93,M1713589007,0.0,0.0,0,0
235,CASH_OUT,157785.27,C1455609019,0.0,0.0,C1974576651,2593382.44,2751167.7,0,0
329,TRANSFER,596282.38,C783316855,53145.0,0.0,C1347945371,0.0,596282.38,0,0
179,CASH_IN,120478.08,C706427148,99945.0,220423.08,C1158106782,1951863.99,1831385.91,0,0
226,CASH_OUT,575323.26,C1122349355,20897.0,0.0,C10318508,1400976.54,1976299.8,0,0
260,PAYMENT,7115.75,C779877218,0.0,0.0,M70890106,0.0,0.0,0,0
306,CASH_OUT,106074.78,C1484610822,50652.0,0.0,C774775137,9409037.03,9515111.81,0,0
184,CASH_OUT,244017.82,C1450387392,0.0,0.0,C370486471,1016024.76,1260042.58,0,0
39,PAYMENT,24721.23,C2073872467,12476.0,0.0,M818260133,0.0,0.0,0,0
401,CASH_IN,502815.39,C1159231945,7140770.22,7643585.61,C1784750405,1394623.88,891808.49,0,0
309,CASH_IN,138368.88,C23294631,4835808.39,4974177.27,C289694241,1030745.72,892376.84,0,0
681,TRANSFER,5327875.07,C1192677900,0.0,0.0,C837841829,11809241.62,17137116.69,0,0
131,TRANSFER,506373.17,C1162026817,0.0,0.0,C1365398942,13695975.3,14202348.47,0,0
179,PAYMENT,12758.38,C860731180,82017.0,69258.62,M2012830131,0.0,0.0,0,0
522,CASH_OUT,144362.78,C16527372,20899.0,0.0,C1482133676,434667.43,579030.21,0,0
350,CASH_OUT,19450.87,C66513707,0.0,0.0,C237096603,130956.51,150407.38,0,0
283,PAYMENT,15189.63,C567655351,15002.0,0.0,M1792201135,0.0,0.0,0,0
306,CASH_IN,319841.27,C1748255123,42979.0,362820.27,C1102974682,298589.29,0.0,0,0
163,CASH_OUT,190708.08,C1654999767,159006.0,0.0,C790765083,251389.51,442097.58,0,0
589,PAYMENT,4024.42,C2044309727,185779.5,181755.09,M995935937,0.0,0.0,0,0
325,CASH_OUT,40220.9,C1494669286,0.0,0.0,C708889175,1649089.74,1689310.64,0,0
514,PAYMENT,3172.87,C1147115086,159817.74,156644.87,M154850431,0.0,0.0,0,0
379,CASH_OUT,15262.12,C906395286,13351.0,0.0,C1316230001,1088286.99,1103549.11,0,0
161,CASH_OUT,3440.71,C45184963,447409.16,443968.45,C1676150974,188013.13,191453.84,0,0
323,TRANSFER,471597.57,C1174640444,50052.0,0.0,C276860185,326628.5,798226.07,0,0
39,CASH_OUT,223337.94,C615593051,0.0,0.0,C2129380811,230273.3,453611.23,0,0
19,CASH_OUT,139359.58,C1492235519,79656.0,0.0,C705925711,290541.84,429901.42,0,0
180,CASH_IN,446239.72,C133755752,91417.0,537656.72,C1306128743,1364369.4,918129.68,0,0
399,CASH_OUT,24728.81,C1555746374,0.0,0.0,C1395872866,28629.45,53358.26,0,0
209,CASH_IN,341215.17,C689864257,366.0,341581.17,C2130037210,762781.96,421566.79,0,0
304,PAYMENT,16493.48,C2029203008,0.0,0.0,M221666585,0.0,0.0,0,0
133,PAYMENT,10572.49,C713533236,0.0,0.0,M1206227774,0.0,0.0,0,0
306,PAYMENT,19250.22,C1515827457,47286.0,28035.78,M173703388,0.0,0.0,0,0
305,PAYMENT,12447.58,C521438733,22094.0,9646.42,M835856900,0.0,0.0,0,0
306,PAYMENT,11344.64,C729858509,718680.11,707335.47,M989074609,0.0,0.0,0,0
228,PAYMENT,13336.86,C779531300,0.0,0.0,M1492022458,0.0,0.0,0,0
236,PAYMENT,25727.43,C38562721,449.0,0.0,M1162377585,0.0,0.0,0,0
11,PAYMENT,2935.38,C67210244,174387.0,171451.62,M1887873218,0.0,0.0,0,0
140,CASH_IN,196473.95,C1803190878,6024422.27,6220896.22,C1873025243,765742.51,569268.56,0,0
306,PAYMENT,1380.66,C1971721693,0.0,0.0,M393170059,0.0,0.0,0,0
236,PAYMENT,14154.95,C1876554460,0.0,0.0,M1756150516,0.0,0.0,0,0
205,PAYMENT,9749.46,C2048272486,52532.0,42782.54,M219592499,0.0,0.0,0,0
715,CASH_OUT,150708.06,C1172797450,2562.0,0.0,C434060534,544897.92,695605.98,0,0
235,CASH_OUT,267542.93,C1512068700,0.0,0.0,C654301115,405021.56,672564.49,0,0
327,CASH_OUT,174542.53,C26683567,0.0,0.0,C1122312282,3029099.04,3203641.57,0,0
370,PAYMENT,783.31,C578516401,18787.0,18003.69,M349667722,0.0,0.0,0,0
187,CASH_OUT,242735.88,C1712384501,51325.0,0.0,C2031447614,256166.85,498902.73,0,0
202,PAYMENT,1751.8,C478527920,0.0,0.0,M269310911,0.0,0.0,0,0
203,PAYMENT,8902.21,C818933793,0.0,0.0,M231601807,0.0,0.0,0,0
283,CASH_IN,216465.08,C1628681483,1437049.68,1653514.76,C1948362711,477874.95,261409.87,0,0
11,CASH_OUT,4625.9,C1429042681,0.0,0.0,C426580935,5382.0,10007.9,0,0
664,CASH_IN,220822.52,C1018259115,10192.0,231014.52,C1116559795,107105.4,0.0,0,0
378,CASH_OUT,23923.27,C1507697916,14977.0,0.0,C1985292336,0.0,23923.27,0,0
137,PAYMENT,32301.27,C935981584,13984.01,0.0,M1979322477,0.0,0.0,0,0
239,PAYMENT,3629.88,C1368824028,15681.0,12051.12,M1732923751,0.0,0.0,0,0
372,CASH_IN,107480.6,C2094663915,5893462.36,6000942.97,C214347041,2589771.23,2482290.63,0,0
331,CASH_IN,35536.22,C795622860,17411223.74,17446759.96,C941250063,2658923.21,2623386.99,0,0
21,CASH_OUT,155911.79,C920301487,10618.0,0.0,C172533715,0.0,155911.79,0,0
252,PAYMENT,2609.01,C58844516,0.0,0.0,M423309010,0.0,0.0,0,0
348,CASH_OUT,360678.38,C1310831113,858.0,0.0,C917169026,0.0,360678.38,0,0
370,TRANSFER,2341257.07,C2053384543,0.0,0.0,C1772064870,3287726.03,5628983.1,0,0
185,CASH_IN,157966.56,C293388039,59603.0,217569.56,C1523192796,0.0,0.0,0,0
279,CASH_OUT,236679.03,C336962957,30408.31,0.0,C687570580,511639.21,748318.23,0,0
203,CASH_IN,69132.82,C1767362446,21598.0,90730.82,C1107678303,2335589.26,2559324.6,0,0
350,PAYMENT,10123.86,C1978309435,21537.91,11414.05,M1366808941,0.0,0.0,0,0
404,CASH_OUT,322135.88,C2114927295,0.0,0.0,C2103279370,438893.26,761029.14,0,0
308,CASH_OUT,241776.12,C734423406,3235.0,0.0,C818544537,623929.64,865705.77,0,0
378,CASH_OUT,258809.23,C1632433220,8.0,0.0,C2006477463,30519.65,289328.88,0,0
139,CASH_IN,37823.82,C1164447040,196171.0,233994.82,C1254837085,521174.15,483350.33,0,0
156,CASH_IN,17500.24,C207504136,1229443.24,1246943.48,C728021450,35071.5,17571.26,0,0
330,CASH_OUT,129002.1,C1419045382,16471.0,0.0,C2097578384,146434.81,275436.91,0,0
42,CASH_OUT,185348.97,C695617215,20815.88,0.0,C1566158153,13456682.76,13642031.73,0,0
182,CASH_IN,29316.33,C216451196,173252.0,202568.33,C279027005,0.0,0.0,0,0
204,PAYMENT,7480.97,C1683347843,0.0,0.0,M1437270244,0.0,0.0,0,0
205,CASH_OUT,382973.99,C610526708,197.0,0.0,C1284653404,2325029.62,2708003.6,0,0
372,CASH_OUT,221885.3,C1989761045,32744.0,0.0,C981478985,0.0,221885.3,0,0
355,CASH_OUT,152793.97,C1539291945,57711.0,0.0,C2132016336,3677919.87,3830713.85,0,0
307,PAYMENT,24785.25,C1610934508,0.0,0.0,M1287061755,0.0,0.0,0,0
324,CASH_OUT,204471.96,C221984659,0.0,0.0,C948772832,367088.03,571560.0,0,0
277,CASH_OUT,248493.83,C1997365495,0.0,0.0,C1072883236,5122099.23,5370593.06,0,0
14,PAYMENT,6062.32,C175674439,11468.0,5405.68,M2123395445,0.0,0.0,0,0
206,CASH_IN,234291.93,C1892538413,25211.0,259502.93,C434534016,1102423.35,868131.42,0,0
129,TRANSFER,24954.5,C1233782882,0.0,0.0,C424467465,108106.79,98849.53,0,0
19,CASH_OUT,153166.63,C268016588,6385.0,0.0,C28068757,1442969.74,1596136.37,0,0
213,PAYMENT,5386.66,C1950983555,10292.43,4905.77,M323680981,0.0,0.0,0,0
34,CASH_OUT,231492.15,C579813050,92.0,0.0,C94841982,140936.6,372428.76,0,0
299,CASH_OUT,45251.3,C283498728,0.0,0.0,C375451975,349583.67,394834.97,0,0
403,PAYMENT,38295.16,C1375493124,10043.0,0.0,M968745774,0.0,0.0,0,0
322,CASH_IN,138776.0,C1134768451,8416059.5,8554835.5,C1708713746,274890.81,136114.81,0,0
345,CASH_OUT,192190.0,C760215813,0.0,0.0,C830846835,378342.7,570532.71,0,0
301,CASH_OUT,10107.06,C104784586,0.0,0.0,C1120831549,16796.0,26903.06,0,0
131,CASH_IN,58679.58,C523214208,682619.34,741298.92,C127840463,3112950.07,3054270.49,0,0
383,PAYMENT,1394.18,C322830510,243907.0,242512.82,M308774023,0.0,0.0,0,0
153,PAYMENT,17583.88,C402510657,1337.0,0.0,M533146771,0.0,0.0,0,0
143,PAYMENT,7342.62,C568885275,105805.0,98462.38,M1243184504,0.0,0.0,0,0
136,CASH_IN,194493.45,C604374222,20343.0,214836.45,C239117901,576780.26,403134.3,0,0
403,PAYMENT,14928.3,C1432224475,0.0,0.0,M983697304,0.0,0.0,0,0
380,PAYMENT,7934.91,C2090258672,0.0,0.0,M1242506975,0.0,0.0,0,0
284,CASH_OUT,62113.36,C1156060159,0.0,0.0,C225818222,249559.54,311672.91,0,0
186,CASH_OUT,218832.61,C1144282485,21573.0,0.0,C389495831,1107034.58,1325867.18,0,0
43,CASH_OUT,214417.54,C1366101336,140455.0,0.0,C484654669,69989.89,111854.81,0,0
286,PAYMENT,6142.58,C1561125844,4006.0,0.0,M873345997,0.0,0.0,0,0
352,CASH_IN,226167.45,C1760693301,6483921.9,6710089.35,C1448696711,722818.22,496650.77,0,0
351,PAYMENT,12358.57,C2007688584,100435.0,88076.43,M1513977635,0.0,0.0,0,0
261,PAYMENT,6940.71,C340050242,134330.92,127390.21,M888890928,0.0,0.0,0,0
564,CASH_IN,62927.7,C1823934183,3050556.76,3113484.46,C16329065,2361702.84,2298775.14,0,0
156,PAYMENT,3922.22,C42960584,0.0,0.0,M1990732812,0.0,0.0,0,0
227,CASH_IN,212085.31,C1626680063,16413.0,228498.31,C28082586,7453657.55,7241572.25,0,0
41,CASH_OUT,115476.26,C1659576368,0.0,0.0,C1477089094,3643784.41,3759260.67,0,0
370,CASH_IN,68825.02,C513445904,16190.0,85015.02,C576948741,0.0,0.0,0,0
253,PAYMENT,42491.3,C697717465,286.0,0.0,M910258692,0.0,0.0,0,0
211,CASH_OUT,297377.52,C1309475154,0.0,0.0,C538466941,872753.91,1170131.44,0,0
159,CASH_OUT,193981.3,C508896142,0.0,0.0,C118916327,653366.4,847347.7,0,0
690,PAYMENT,15610.02,C1299145333,31862.63,16252.61,M291766490,0.0,0.0,0,0
131,CASH_IN,87650.17,C1182688365,13664331.8,13751981.97,C1368438605,106121.25,18471.09,0,0
10,PAYMENT,23486.87,C1478466055,1348993.01,1325506.14,M1037372004,0.0,0.0,0,0
356,CASH_IN,260197.13,C319309753,221353.17,481550.3,C1710052084,373289.43,113092.3,0,0
183,CASH_OUT,74846.51,C1146314500,0.0,0.0,C1775417993,240647.5,315494.01,0,0
351,TRANSFER,1272735.24,C865808927,0.0,0.0,C240191819,2086496.34,3359231.59,0,0
375,CASH_OUT,14627.93,C525037287,30183.0,15555.07,C25689069,0.0,14627.93,0,0
695,PAYMENT,12120.59,C766914188,22285.0,10164.41,M1484516031,0.0,0.0,0,0
10,CASH_OUT,381844.99,C1035508319,806.0,0.0,C1120829019,348067.26,729912.25,0,0
259,PAYMENT,5575.8,C426109981,0.0,0.0,M1129187447,0.0,0.0,0,0
278,CASH_OUT,350419.13,C1650489454,15549.0,0.0,C2113500856,30164.38,380583.5,0,0
160,CASH_OUT,433907.7,C1303092144,10541.0,0.0,C1045156498,0.0,433907.7,0,0
14,CASH_OUT,253387.66,C1348121369,0.0,0.0,C828349788,530309.27,50022.5,0,0
372,CASH_OUT,142069.2,C961246782,25357.0,0.0,C18194267,0.0,142069.2,0,0
347,PAYMENT,5969.73,C1275440428,20849.0,14879.27,M1935931135,0.0,0.0,0,0
376,CASH_OUT,204046.18,C1477024625,1223.58,0.0,C2003827425,817146.14,1021192.32,0,0
16,CASH_OUT,271088.39,C1265715204,0.0,0.0,C149066018,1041515.86,1312604.26,0,0
15,CASH_OUT,162286.22,C1397727468,20489.0,0.0,C1041053446,538204.81,700491.03,0,0
17,CASH_IN,122383.84,C22633738,3138812.74,3261196.57,C1100190024,333018.53,237188.64,0,0
283,PAYMENT,6747.27,C1749803917,139128.63,132381.35,M2034764388,0.0,0.0,0,0
250,TRANSFER,1083721.88,C188172054,0.0,0.0,C2000140382,3177364.35,4261086.23,0,0
279,TRANSFER,421905.43,C1481376597,0.0,0.0,C1464498786,791557.94,1213463.37,0,0
394,TRANSFER,2831195.39,C29856067,13896.0,0.0,C84720401,9219.16,2840414.55,0,0
595,TRANSFER,1380503.31,C119882244,0.0,0.0,C908968909,1915693.08,3296196.38,0,0
260,CASH_OUT,334124.77,C456149390,6000.0,0.0,C1585322380,0.0,334124.77,0,0
281,PAYMENT,30202.94,C1652715890,0.0,0.0,M1655517065,0.0,0.0,0,0
350,PAYMENT,10809.14,C782618912,18028.92,7219.78,M998565663,0.0,0.0,0,0
354,CASH_OUT,181377.13,C1291975292,11000.0,0.0,C325079937,46930.22,228307.35,0,0
38,CASH_OUT,176268.78,C1120555160,0.0,0.0,C1428666514,221241.63,397510.41,0,0
158,CASH_IN,348627.68,C635306188,25615.0,374242.68,C567252435,1066964.58,718336.9,0,0
178,PAYMENT,18253.91,C1167365727,10433.0,0.0,M291185086,0.0,0.0,0,0
379,CASH_OUT,31588.72,C2107307360,820.0,0.0,C685672461,0.0,31588.72,0,0
373,CASH_OUT,350782.19,C288948201,0.0,0.0,C1156073768,1464161.12,1814943.32,0,0
332,CASH_IN,286503.77,C1516090358,4711704.35,4998208.12,C348851181,2860556.91,2574053.14,0,0
326,CASH_OUT,53055.76,C1545969267,68991.0,15935.24,C1454776770,0.0,53055.76,0,0
186,CASH_OUT,67084.39,C857856858,205591.0,138506.61,C886038098,1871544.65,1938629.04,0,0
161,CASH_OUT,68299.36,C472955656,27390.0,0.0,C1491054324,418864.68,487164.03,0,0
403,CASH_OUT,234043.18,C1999660132,0.0,0.0,C886097625,1088681.54,1322724.72,0,0
401,CASH_OUT,318511.44,C733578452,245263.0,0.0,C421520314,922976.87,1241488.31,0,0
156,CASH_OUT,215889.81,C241738691,0.0,0.0,C990355670,1398417.9,1614307.71,0,0
300,CASH_IN,63453.47,C1409879674,1350439.99,1413893.46,C1392931251,157216.84,93763.37,0,0
37,CASH_IN,63444.58,C1716935514,2043238.68,2106683.26,C876491479,1047911.88,984467.3,0,0
301,PAYMENT,16420.03,C708113952,0.0,0.0,M343021828,0.0,0.0,0,0
308,PAYMENT,16852.46,C183747920,21527.0,4674.54,M921207934,0.0,0.0,0,0
327,CASH_IN,179407.63,C1521863683,62041.0,241448.63,C1236053271,161432.32,0.0,0,0
350,PAYMENT,22246.42,C939674292,0.0,0.0,M1038289313,0.0,0.0,0,0
400,CASH_IN,21186.98,C2040431086,8221507.22,8242694.2,C1954643469,273121.15,251934.17,0,0
479,PAYMENT,32536.29,C1210601939,0.0,0.0,M1981623264,0.0,0.0,0,0
140,CASH_IN,151359.41,C1836624635,3679826.73,3831186.13,C196308419,1800385.81,1649026.4,0,0
377,PAYMENT,32912.65,C775965299,39909.0,6996.35,M797775873,0.0,0.0,0,0
253,CASH_OUT,121224.57,C1836902193,0.0,0.0,C683533148,202941.26,324165.83,0,0
37,CASH_IN,175425.98,C1054945873,1180951.19,1356377.17,C1907736157,1200884.35,1025458.37,0,0
213,PAYMENT,47807.59,C4250947,0.0,0.0,M1033197140,0.0,0.0,0,0
157,CASH_OUT,587793.86,C1278502598,26425.0,0.0,C1862910609,0.0,587793.86,0,0
186,CASH_IN,30441.93,C1711510602,191.0,30632.93,C758770802,69659.24,39217.3,0,0
155,PAYMENT,13255.95,C1559203146,0.0,0.0,M374688978,0.0,0.0,0,0
130,PAYMENT,2892.58,C1731554753,0.0,0.0,M527529565,0.0,0.0,0,0
375,CASH_IN,169936.32,C1120926259,2143717.03,2313653.36,C105526712,368350.54,198414.22,0,0
360,PAYMENT,4699.76,C60689123,4798.0,98.24,M670031838,0.0,0.0,0,0
253,PAYMENT,7424.23,C1163952332,74244.77,66820.54,M659780853,0.0,0.0,0,0
235,PAYMENT,22120.94,C1483578506,21851.78,0.0,M656010673,0.0,0.0,0,0
4,CASH_OUT,58046.34,C990722659,818.45,0.0,C997608398,65996.58,124042.91,0,0
211,CASH_IN,49673.0,C136770203,12273527.97,12323200.96,C825967684,609844.69,560171.7,0,0
209,CASH_OUT,84673.98,C816878583,30407.0,0.0,C1707806045,761094.87,845768.85,0,0
13,CASH_OUT,23573.28,C1291745594,1292019.59,1268446.31,C1379464030,221444.0,245017.28,0,0
135,PAYMENT,9838.52,C1155187291,0.0,0.0,M2003576621,0.0,0.0,0,0
163,TRANSFER,578127.99,C619623518,41845.0,0.0,C1095078056,265357.75,843485.74,0,0
378,PAYMENT,6806.95,C258308791,0.0,0.0,M689911102,0.0,0.0,0,0
285,PAYMENT,5930.75,C469810658,21262.0,15331.25,M1190545978,0.0,0.0,0,0
351,PAYMENT,13598.81,C106926652,0.0,0.0,M238967287,0.0,0.0,0,0
350,CASH_OUT,137656.0,C497818691,69879.96,0.0,C59156882,261348.03,399004.03,0,0
39,CASH_OUT,88186.25,C1702368505,206173.0,117986.75,C1612658411,2788450.53,2876636.78,0,0
326,CASH_OUT,370301.03,C1846289641,50255.0,0.0,C1809954518,0.0,370301.03,0,0
252,CASH_OUT,188884.91,C121309377,0.0,0.0,C158829311,421287.01,610171.92,0,0
351,CASH_OUT,17399.68,C917173228,41880.0,24480.32,C2038219932,0.0,17399.68,0,0
346,CASH_IN,99847.94,C1405641248,5681643.2,5781491.14,C575430707,3739892.84,3640044.9,0,0
208,CASH_OUT,121113.99,C2001848744,20873.0,0.0,C365184940,61564.49,182678.48,0,0
377,PAYMENT,15685.23,C1249003733,50385.0,34699.77,M1352400446,0.0,0.0,0,0
215,CASH_OUT,29406.72,C1355941330,0.0,0.0,C787258263,133198.53,162605.25,0,0
139,CASH_OUT,163273.6,C619250317,55646.0,0.0,C1339257929,3458536.97,3621810.57,0,0
211,TRANSFER,1028251.78,C1486583305,0.0,0.0,C1809698302,1171549.5,2199801.27,0,0
251,CASH_IN,21066.29,C409682522,2272240.17,2293306.45,C312146715,44365.8,23299.51,0,0
9,CASH_OUT,133392.06,C670491553,79504.0,0.0,C1450419757,441379.09,0.0,0,0
396,PAYMENT,32802.59,C1819565557,11810.0,0.0,M725408689,0.0,0.0,0,0
10,PAYMENT,7440.81,C1676292069,32261.0,24820.19,M197272390,0.0,0.0,0,0
186,CASH_IN,478085.59,C1398742268,4513762.41,4991848.0,C1852430154,1405013.03,926927.44,0,0
225,CASH_IN,102225.25,C2112913068,103591.0,205816.25,C1425318070,1523008.18,1420782.93,0,0
34,TRANSFER,1360658.03,C584569895,158710.0,0.0,C1575893173,2936427.15,4297085.17,0,0
205,CASH_OUT,94271.62,C2056767645,0.0,0.0,C974825713,4455700.47,4549972.09,0,0
287,CASH_OUT,371628.64,C1248284427,0.0,0.0,C1522018848,3564996.88,3936625.52,0,0
329,PAYMENT,40000.29,C1676865680,2355.0,0.0,M1301061400,0.0,0.0,0,0
332,PAYMENT,6602.46,C368012934,29840.0,23237.54,M583024663,0.0,0.0,0,0
354,CASH_OUT,52971.79,C834871771,0.0,0.0,C1686952410,363088.92,416060.71,0,0
619,PAYMENT,12601.49,C1743040341,152728.99,140127.5,M739703733,0.0,0.0,0,0
282,CASH_OUT,247783.51,C322926570,0.0,0.0,C696250582,3452156.43,3699939.94,0,0
19,CASH_OUT,143014.29,C1880164108,0.0,0.0,C1373038138,9480532.28,9677743.05,0,0
332,PAYMENT,6608.36,C2082089868,52250.0,45641.64,M472826271,0.0,0.0,0,0
132,TRANSFER,2002181.86,C1117031487,0.0,0.0,C574439165,2292874.41,4295056.27,0,0
285,CASH_OUT,249104.24,C37143275,81678.63,0.0,C1345115367,315261.0,564365.23,0,0
229,PAYMENT,2841.73,C1176230174,130535.84,127694.11,M520629132,0.0,0.0,0,0
184,CASH_OUT,244247.9,C871765051,0.0,0.0,C851198407,396506.88,640754.78,0,0
10,TRANSFER,105454.3,C1523295591,0.0,0.0,C541307861,544887.64,752782.24,0,0
41,CASH_IN,121504.05,C2128499531,50211.0,171715.05,C505488197,0.0,0.0,0,0
451,CASH_IN,11699.37,C1079997268,1043293.82,1054993.18,C1586448679,16478160.74,16466461.37,0,0
181,CASH_OUT,155082.18,C2126006596,30407.0,0.0,C607665316,0.0,155082.18,0,0
377,CASH_OUT,249652.22,C2084803985,15512.0,0.0,C822617099,0.0,249652.22,0,0
227,CASH_IN,26217.25,C1410614498,19032224.47,19058441.71,C1413391505,1268055.98,1241838.73,0,0
356,CASH_IN,164137.27,C1567270414,2480309.95,2644447.22,C42798388,1115759.73,951622.46,0,0
357,PAYMENT,3842.77,C1433569724,54324.0,50481.23,M1431741705,0.0,0.0,0,0
153,CASH_IN,6761.06,C1226335905,3032720.14,3039481.2,C1101040221,361523.48,97334.71,0,0
253,PAYMENT,31425.41,C1896976402,0.0,0.0,M1262341963,0.0,0.0,0,0
587,CASH_IN,42740.76,C573161372,209266.0,252006.76,C883520365,4924466.19,4881725.43,0,0
12,PAYMENT,5831.89,C872509690,0.0,0.0,M72548139,0.0,0.0,0,0
259,PAYMENT,84.71,C583694360,0.0,0.0,M1502897119,0.0,0.0,0,0
352,CASH_OUT,125965.15,C1846997369,10282.0,0.0,C368973504,10404395.59,10534198.95,0,0
180,TRANSFER,1964484.35,C139463104,53276.0,0.0,C564402629,1208385.99,3172870.34,0,0
280,CASH_OUT,118203.75,C28410344,0.0,0.0,C615727112,1327651.67,1445855.42,0,0
251,PAYMENT,47760.91,C1141363242,78089.0,30328.09,M1023277033,0.0,0.0,0,0
181,CASH_OUT,318608.04,C2025838056,0.0,0.0,C106137204,409247.03,739349.28,0,0
273,CASH_OUT,10361.49,C538794073,102736.0,92374.51,C1992571064,361886.32,372247.81,0,0
285,CASH_OUT,136800.56,C1412983129,20634.0,0.0,C312388155,1283555.69,1420356.24,0,0
275,PAYMENT,4790.83,C1851620489,33346.0,28555.17,M292449105,0.0,0.0,0,0
38,PAYMENT,7560.87,C1617339269,0.0,0.0,M159543610,0.0,0.0,0,0
402,PAYMENT,970.97,C37267049,20589.0,19618.03,M2010408667,0.0,0.0,0,0
403,PAYMENT,7934.12,C289365427,0.0,0.0,M1711940515,0.0,0.0,0,0
514,PAYMENT,1645.44,C462432266,0.0,0.0,M575580388,0.0,0.0,0,0
132,CASH_OUT,355739.79,C842295939,40392.0,0.0,C1368252091,1999850.55,2355590.34,0,0
262,CASH_IN,376118.99,C617001025,1013392.53,1389511.52,C1599320400,1045662.21,669543.22,0,0
203,PAYMENT,179.28,C1978606771,52784.0,52604.72,M1597598855,0.0,0.0,0,0
347,CASH_IN,166718.47,C137167002,22979295.73,23146014.2,C1071145237,3962484.3,3795765.84,0,0
94,PAYMENT,2515.34,C79188406,15256.0,12740.66,M849680551,0.0,0.0,0,0
36,CASH_OUT,416124.29,C698882529,0.0,0.0,C1558687551,1296248.59,1778511.42,0,0
14,PAYMENT,12623.25,C183609242,263111.4,250488.15,M895473585,0.0,0.0,0,0
345,CASH_IN,131790.3,C1547421698,3283710.64,3415500.94,C1488406442,8606778.62,8474988.31,0,0
325,CASH_OUT,152998.71,C1916937520,25851.0,0.0,C1747868791,28857342.58,29010341.29,0,0
538,CASH_IN,303804.11,C324410587,4066249.46,4370053.57,C1146181626,1393210.07,1089405.97,0,0
284,CASH_IN,53034.72,C2112002850,6835602.05,6888636.77,C537655715,1896523.69,1843488.97,0,0
401,PAYMENT,5704.12,C288789333,0.0,0.0,M1778254860,0.0,0.0,0,0
323,CASH_OUT,147486.7,C1011161536,135.0,0.0,C526290117,1581628.47,1729115.17,0,0
250,TRANSFER,312308.23,C1395653798,0.0,0.0,C826063579,1939836.71,2252144.94,0,0
298,PAYMENT,11770.76,C1865319353,10059.0,0.0,M1137827602,0.0,0.0,0,0
251,CASH_OUT,299780.57,C1211519238,0.0,0.0,C1892430548,5505063.85,5804844.42,0,0
179,CASH_OUT,331208.51,C632844693,131476.0,0.0,C1367681158,1473868.87,1805077.38,0,0
213,PAYMENT,20342.87,C1717148158,61451.0,41108.13,M1951492087,0.0,0.0,0,0
11,PAYMENT,5656.02,C967771669,407837.48,402181.46,M424797162,0.0,0.0,0,0
182,CASH_IN,234903.73,C474843353,3510779.16,3745682.89,C208983254,2386818.91,2151915.17,0,0
94,PAYMENT,3329.98,C980047840,139.0,0.0,M763822932,0.0,0.0,0,0
286,PAYMENT,172.99,C113702173,156.0,0.0,M1387506704,0.0,0.0,0,0
260,PAYMENT,9066.43,C1746203813,37271.81,28205.38,M201136979,0.0,0.0,0,0
355,CASH_OUT,433988.39,C977700830,0.0,0.0,C1969546927,6239132.39,6673120.77,0,0
209,TRANSFER,161757.49,C1604894567,15759.0,0.0,C2087830536,389223.2,550980.69,0,0
232,CASH_OUT,277574.84,C1338234104,6291.0,0.0,C691851273,106288.43,383863.27,0,0
348,PAYMENT,21944.53,C974502936,14012.0,0.0,M1595654664,0.0,0.0,0,0
227,CASH_IN,88430.72,C1446107609,2986024.88,3074455.6,C810410100,244193.31,155762.59,0,0
354,PAYMENT,7907.68,C1514617222,0.0,0.0,M334100422,0.0,0.0,0,0
